accuracy,dataset,frobenius,graph_id,l1,method,seed
0.18888889253139496,empirical,2.6295719146728516,185,0.014685415662825108,heuristic_degree,2
1.0,empirical,0.0,185,0.0,heuristic_centrality,2
0.0,empirical,2.7182118892669678,185,0.015920264646410942,mlp_sinkhorn,2
0.1666666716337204,empirical,2.499842643737793,185,0.014082606881856918,gin,2
0.699999988079071,empirical,1.8644722700119019,185,0.007791166193783283,gat,2
0.011111111380159855,empirical,2.8120851516723633,185,0.01693044789135456,faq,3
1.0,empirical,0.0,185,0.0,heuristic_strength,3
0.23333333432674408,empirical,2.6288323402404785,185,0.014846540987491608,heuristic_degree,3
1.0,empirical,0.0,185,0.0,heuristic_centrality,3
0.011111111380159855,empirical,2.6989240646362305,185,0.015829646959900856,mlp_sinkhorn,3
0.2888889014720917,empirical,2.348222255706787,185,0.01287144236266613,gin,3
0.7111111283302307,empirical,1.8289971351623535,185,0.007648451719433069,gat,3
0.011111111380159855,empirical,2.8120853900909424,185,0.01693044789135456,faq,4
1.0,empirical,0.0,185,0.0,heuristic_strength,4
0.2666666805744171,empirical,2.4779391288757324,185,0.013670169748365879,heuristic_degree,4
1.0,empirical,0.0,185,0.0,heuristic_centrality,4
0.03333333507180214,empirical,2.7242417335510254,185,0.015976523980498314,mlp_sinkhorn,4
0.30000001192092896,empirical,2.480362892150879,185,0.013443080708384514,gin,4
0.644444465637207,empirical,1.9980169534683228,185,0.00886934157460928,gat,4
0.011111111380159855,empirical,2.8120851516723633,185,0.01693044789135456,faq,5
1.0,empirical,0.0,185,0.0,heuristic_strength,5
0.2888889014720917,empirical,2.534231185913086,185,0.014029054902493954,heuristic_degree,5
1.0,empirical,0.0,185,0.0,heuristic_centrality,5
0.011111111380159855,empirical,2.696831226348877,185,0.0156933031976223,mlp_sinkhorn,5
0.30000001192092896,empirical,2.450526475906372,185,0.013421201147139072,gin,5
0.6666666865348816,empirical,2.1519246101379395,185,0.009394274093210697,gat,5
0.011111111380159855,empirical,2.8120853900909424,185,0.01693044789135456,faq,6
1.0,empirical,0.0,185,0.0,heuristic_strength,6
0.20000000298023224,empirical,2.5405948162078857,185,0.014630201272666454,heuristic_degree,6
1.0,empirical,0.0,185,0.0,heuristic_centrality,6
0.0,empirical,2.703598976135254,185,0.015875402837991714,mlp_sinkhorn,6
0.20000000298023224,empirical,2.497307062149048,185,0.013636616989970207,gin,6
0.7111111283302307,empirical,1.8802930116653442,185,0.007449502591043711,gat,6
0.011111111380159855,empirical,2.8120853900909424,185,0.01693044789135456,faq,7
1.0,empirical,0.0,185,0.0,heuristic_strength,7
0.2666666805744171,empirical,2.5560171604156494,185,0.014078572392463684,heuristic_degree,7
1.0,empirical,0.0,185,0.0,heuristic_centrality,7
0.011111111380159855,empirical,2.7185142040252686,185,0.01590839959681034,mlp_sinkhorn,7
0.18888889253139496,empirical,2.573038339614868,185,0.014247545041143894,gin,7
0.6666666865348816,empirical,2.189818859100342,185,0.009466500952839851,gat,7
0.011111111380159855,empirical,2.8120853900909424,185,0.01693044789135456,faq,8
1.0,empirical,0.0,185,0.0,heuristic_strength,8
0.2888889014720917,empirical,2.5245959758758545,185,0.01409376785159111,heuristic_degree,8
1.0,empirical,0.0,185,0.0,heuristic_centrality,8
0.0,empirical,2.7055325508117676,185,0.01580120623111725,mlp_sinkhorn,8
0.23333333432674408,empirical,2.4738471508026123,185,0.013790175318717957,gin,8
0.7333333492279053,empirical,1.8142735958099365,185,0.007250963244587183,gat,8
0.011111111380159855,empirical,2.8120853900909424,185,0.01693044789135456,faq,9
1.0,empirical,0.0,185,0.0,heuristic_strength,9
0.18888889253139496,empirical,2.5030570030212402,185,0.014237536117434502,heuristic_degree,9
1.0,empirical,0.0,185,0.0,heuristic_centrality,9
0.011111111380159855,empirical,2.7513694763183594,185,0.0160211268812418,mlp_sinkhorn,9
0.2888889014720917,empirical,2.4049923419952393,185,0.013362961821258068,gin,9
0.644444465637207,empirical,1.9677625894546509,185,0.008723588660359383,gat,9
0.02222222276031971,empirical,3.5781092643737793,186,0.020448293536901474,faq,0
1.0,empirical,0.0,186,0.0,heuristic_strength,0
0.3444444537162781,empirical,3.237772226333618,186,0.01628980226814747,heuristic_degree,0
1.0,empirical,0.0,186,0.0,heuristic_centrality,0
0.011111111380159855,empirical,3.459442615509033,186,0.01919514872133732,mlp_sinkhorn,0
0.7444444298744202,empirical,1.7923479080200195,186,0.006227703299373388,gin,0
0.9222221970558167,empirical,1.2234914302825928,186,0.00307230232283473,gat,0
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,1
1.0,empirical,0.0,186,0.0,heuristic_strength,1
0.3444444537162781,empirical,3.183650255203247,186,0.01644463837146759,heuristic_degree,1
1.0,empirical,0.0,186,0.0,heuristic_centrality,1
0.0,empirical,3.4852852821350098,186,0.019264662638306618,mlp_sinkhorn,1
0.800000011920929,empirical,1.6239503622055054,186,0.005282790865749121,gin,1
0.9444444179534912,empirical,1.1023814678192139,186,0.0024799550883471966,gat,1
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,2
1.0,empirical,0.0,186,0.0,heuristic_strength,2
0.3222222328186035,empirical,3.2037665843963623,186,0.016299232840538025,heuristic_degree,2
1.0,empirical,0.0,186,0.0,heuristic_centrality,2
0.0,empirical,3.480907440185547,186,0.019374143332242966,mlp_sinkhorn,2
0.6888889074325562,empirical,2.2079343795776367,186,0.00827883556485176,gin,2
0.9333333373069763,empirical,1.0441553592681885,186,0.002256964333355427,gat,2
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,3
